X,Y,Z,Cu,Mo
1899.95,5148.9062,5369.4619,-0.527631047168554,-3.6888394549139147
1899.95,5142.0962,5356.0967,-0.6161842875736797,-3.9119730066781044
1899.95,5135.2861,5342.7319,-0.6161842875736797,-3.9119730066781044
1899.95,5128.4766,5329.3667,-0.527631047168554,-3.352378646472307
1899.95,5121.6665,5316.0015,-0.5798167095402507,-3.5065245645421914
1899.95,5114.8569,5302.6362,-0.4620338722962311,-3.352378646472307
1899.95,5108.0469,5289.2715,-0.597835182575455,-3.6888394549139147
1899.95,5101.2368,5275.9062,-0.5798167095402507,-3.816667372111393
1899.95,5094.4272,5262.541,-0.6161842875736797,-3.816667372111393
1899.95,5087.6172,5249.1763,-0.5447254513052273,-3.5065245645421914
1899.95,5080.8076,5235.811,-0.527631047168554,-3.2968103396761093
1899.95,5073.9976,5222.4458,-0.6161842875736797,-3.5065245645421914
1899.95,5067.188,5209.0806,-0.5447254513052273,-3.5065245645421914
1899.95,5060.3779,5195.7158,-0.597835182575455,-3.611881376626625
1899.95,5053.5679,5182.3506,-0.5447254513052273,-3.816667372111393
1899.95,5046.7583,5168.9854,-0.5447254513052273,-3.6888394549139147
1899.95,5039.9482,5155.6206,-0.5798167095402507,-3.816667372111393
1899.95,5033.1387,5142.2554,-0.6348763856452966,-3.352378646472307
1899.95,5026.3286,5128.8901,-0.527631047168554,-3.6888394549139147
1899.95,5019.5186,5115.5249,-0.597835182575455,-3.2968103396761093
1899.95,5012.709,5102.1602,-0.5447254513052273,-3.4419881266706813
1899.95,5005.8989,5088.7949,-0.597835182575455,-3.6888394549139147
1899.95,4999.0894,5075.4297,-0.6161842875736797,-3.9119730066781044
1899.95,4404.7471,5374.5347,-0.5621171637691152,-3.6888394549139147
1899.95,4410.1948,5363.8423,-0.4246463984741195,-2.7646046797007062
1899.95,4417.0044,5350.4775,-0.33407371537442204,-2.813394050232257
1899.95,4423.8145,5337.1123,-0.4764225867439967,-3.270142803812532
1899.95,4430.6245,5323.7471,-0.5025251680600996,-2.6736342817362733
1899.95,4437.4341,5310.3823,-0.4231185166304932,-2.733352624589457
1899.95,4444.2441,5297.0171,-0.5656320996991553,-3.1235429180494094
1899.95,4451.0537,5283.6519,-0.38566101022483057,-2.718085385555343
1899.95,4457.8638,5270.2866,-0.33827245604428047,-1.8838681792101335
1899.95,4464.6738,5256.9219,-0.34108144271012436,-2.9187527140708096
1899.95,4471.4834,5243.5566,-0.13124714635974888,-2.7968650215005737
1899.95,4478.2935,5230.1914,-0.5551241405038094,-3.4419881266706813
1899.95,4485.103,5216.8262,-0.43850341179996943,-3.2188508251806955
1899.95,4491.9131,5203.4614,-0.44472426200028137,-2.16281445500452
1899.95,4498.7231,5190.0962,-0.5762516497305983,-2.7488565707445343
1899.95,4505.5327,5176.731,-0.35524596541504094,-2.2256147926415246
1899.95,4512.3428,5163.3662,-0.3797958993723511,-2.9759100386069055
1899.95,4519.1523,5150.001,-0.33967596307676556,-3.0790921435988987
1899.95,4525.9624,5136.6357,-0.3754195311567713,-2.9759100386069055
1899.95,4532.772,5123.2705,-0.46044783165612574,-3.411217414944481
1899.95,4539.582,5109.9058,-0.413999926272291,-2.8302008860675105
1899.95,4546.3921,5096.5405,-0.3424889004970636,-3.0790921435988987
1899.95,4553.2017,5083.1753,-0.39304110662922304,-2.9759100386069055
1899.95,4560.0117,5069.8105,-0.4064641069413736,-3.352378646472307
1899.95,4566.8213,5056.4453,-0.46044783165612574,-2.7488565707445343
1899.95,4573.6313,5043.0801,-0.44472426200028137,-3.270142803812532
1899.95,4580.4414,5029.7148,-0.4155139288112984,-3.036533434957924
1899.95,4587.251,5016.3501,-0.3989846516985999,-3.015914572916489
1899.95,4594.061,5002.9849,-0.45098405355249316,-3.324208563134045
1899.95,4600.8706,4989.6196,-0.38566101022483057,-3.0790921435988987
1899.95,4607.6807,4976.2544,-0.4572832770603777,-3.170061851458401
1899.95,4614.4907,4962.8896,-0.5175129340658459,-3.352378646472307
1899.95,4621.3003,4949.5244,-0.5175129340658459,-3.3813653430337873
1899.95,4628.1104,4936.1592,-0.5025251680600996,-3.411217414944481
1899.95,4634.9199,4922.7944,-0.4557047472590887,-3.170061851458401
1899.95,4641.73,4909.4292,-0.54817968020745,-3.0790921435988987
1899.95,4648.5396,4896.064,-0.5259375695300931,-2.8823857312635677
1899.95,4655.3496,4882.6987,-0.46521352015851825,-3.015914572916489
1899.95,4662.1597,4869.334,-0.463622432457841,-3.6496202801618196
1899.95,4668.9692,4855.9688,-0.5025251680600996,-3.411217414944481
1899.95,4394.9863,5374.0889,-0.49429468247186154,-3.5065245645421914
1899.95,4389.7651,5363.8423,-0.38566101022483057,-2.659245751320532
1899.95,4382.9556,5350.4775,-0.4748135785272081,-3.036533434957924
1899.95,4376.1455,5337.1123,-0.5008736427491676,-3.5065245645421914
1899.95,4369.3354,5323.7471,-0.5175129340658459,-3.473735816952755
1899.95,4362.5259,5310.3823,-0.46521352015851825,-3.473735816952755
1899.95,4355.7158,5297.0171,-0.43078137763209917,-3.2968103396761093
1899.95,4348.9062,5283.6519,-0.4975787522804805,-3.352378646472307
1899.95,4342.0962,5270.2866,-0.4064641069413736,-3.5755150551589585
1899.95,4335.2861,5256.9219,-0.4049637338172623,-3.270142803812532
1899.95,4328.4766,5243.5566,-0.39600846345441204,-3.170061851458401
1899.95,4321.6665,5230.1914,-0.43850341179996943,-3.101070567236505
1899.95,4314.8569,5216.8262,-0.3495560577311581,-2.780604765034859
1899.95,4308.0469,5203.4614,-0.0460428913815362,-2.813394050232257
1899.95,4301.2368,5190.0962,-0.23952575991751052,-0.7874556622314041
1899.95,4294.4272,5176.731,-0.3915607236503262,-2.312625327888461
1899.95,4287.6172,5163.3662,-0.4732071550595355,-2.5770087808876334
1899.95,4280.8076,5150.001,-0.36096843350241287,-3.0790921435988987
1899.95,4267.188,5123.2705,-0.2797125800521561,-2.465092257855142
1899.95,4260.3779,5109.9058,-0.3271147547355978,-2.9004039120967717
1899.95,4253.5679,5096.5405,-0.45098405355249316,-3.1235429180494094
1899.95,4246.7583,5083.1753,-0.44628554012964017,-2.333033991253544
1899.95,4239.9482,5069.8105,-0.3915607236503262,-3.101070567236505
1899.95,4233.1387,5056.4453,-0.3915607236503262,-2.513293778706893
1899.95,4226.3286,5043.0801,-0.3078834192260082,-2.937444497683484
1899.95,4219.5186,5029.7148,-0.2306705582899505,-2.7968650215005737
1899.95,4212.709,5016.3501,-0.3638419945694592,-2.465092257855142
1899.95,4205.8989,5002.9849,-0.45412870528753574,-3.1235429180494094
1899.95,4198.8623,4989.1743,-0.43695422721311716,-3.015914572916489
1899.95,4005.8818,5334.2168,-0.5798167095402507,-3.6888394549139147
1899.95,4010.1948,5325.752,-0.38566101022483057,-2.7488565707445343
1899.95,4017.0046,5312.3872,-0.45412870528753574,-3.1235429180494094
1899.95,4023.8145,5299.022,-0.45098405355249316,-2.7968650215005737
1899.95,4030.6243,5285.6567,-0.4748135785272081,-3.1941588223313637
1899.95,4037.4341,5272.292,-0.4700020292470155,-3.352378646472307
1899.95,4044.2441,5258.9268,-0.46521352015851825,-3.270142803812532
1899.95,4051.054,5245.5615,-0.37687619353136664,-2.6736342817362733
1899.95,4057.8638,5232.1963,-0.2930283382967009,-2.8823857312635677
1899.95,4064.6736,5218.8315,-0.5259375695300931,-3.2188508251806955
1899.95,4071.4834,5205.4663,-0.4338630394211765,-3.1465319077450333
1899.95,4078.2935,5192.1011,-0.16723473734351543,-1.8971133182414368
1899.95,4085.1033,5178.7358,-0.34108144271012436,-2.847295027205038
1899.95,4091.9131,5165.3711,-0.43695422721311716,-2.273016582061767
1899.95,4098.7231,5152.0059,-0.4478492596605998,-2.688232868031808
1899.95,4105.5327,5138.6406,-0.27443552991315223,-2.513293778706893
1899.95,4112.3428,5125.2759,-0.3509755023705581,-2.5639368701997967
1899.95,4119.1523,5111.9106,-0.5344337829219389,-3.2188508251806955
1899.95,4125.9624,5098.5454,-0.5041794254195535,-2.7968650215005737
1899.95,4132.772,5085.1802,-0.21195512583046608,-2.5510336318619067
1899.95,4139.582,5071.8154,-0.37687619353136664,-1.838844787473507
1899.95,4146.3921,5058.4502,-0.2903509641101577,-2.8646864674418295
1899.95,4153.2017,5045.085,-0.27180741096039385,-2.733352624589457
1899.95,4160.0117,5031.7202,-0.3523969646973772,-2.8302008860675105
1899.95,4166.8213,5018.355,-0.27312060706086777,-2.703047734329419
1899.95,4173.6313,5004.9897,-0.10869830209676051,-0.9702164353807642
1899.95,4180.4414,4991.6245,-0.3725125565907219,-2.47692657544778
1899.95,4187.251,4978.2598,-0.3424889004970636,-2.6310752711736427
1899.95,4194.061,4964.8945,-0.47160330804989087,-2.847295027205038
1899.95,4200.8706,4951.5293,-0.27707057407942187,-2.2633547645023766
1899.9399,3770.6577,5294.3081,-0.27443552991315223,-2.995712273753988
1899.9399,3776.0332,5280.3047,-0.35953474355603443,-3.4419881266706813
1899.9399,3781.4087,5266.3008,-0.3681678782788064,-3.1235429180494094
1899.9399,3786.7842,5252.2969,-0.32020388674782124,-2.253785405060441
1899.9399,3792.1599,5238.2935,-0.18874091686813807,-1.748694232657686
1899.9399,3797.5354,5224.2896,-0.3581031061341856,-2.995712273753988
1899.9399,3802.9109,5210.2861,-0.33128431717722256,-2.5510336318619067
1899.9399,3808.2864,5196.2822,-0.2704959370825493,-2.488902623065347
1899.9399,3813.6619,5182.2783,-0.2561821134035804,-2.1119564689567367
1899.9399,3819.0374,5168.2749,-0.3354713376877088,-2.5639368701997967
1899.9399,3824.4128,5154.271,-0.2997533041592954,-2.465092257855142
1899.9399,3829.7886,5140.2676,-0.19723095150365405,-2.3859558324269527
1899.9399,3835.1641,5126.2637,-0.16369491481518186,-1.9877670539105785
1899.9399,3840.5396,5112.2603,-0.32850267808411165,-2.333033991253544
1899.9399,3845.915,5098.2563,-0.26136346543395206,-1.9877670539105785
1899.9399,3851.2905,5084.2524,-0.17078713474136478,-2.0794335417118357
1899.9399,3856.666,5070.249,-0.27443552991315223,-2.23491709876951
1899.9399,3862.0415,5056.2451,-0.24462130585294126,-1.8578928614967354
1899.9399,3867.417,5042.2417,-0.06187433988886613,-1.6554766153471185
1899.9399,3872.7927,5028.2378,-0.28368872316187693,-2.465092257855142
1899.9399,3878.1682,5014.2339,-0.029427780825225045,-1.3470698018201597
1899.9399,3883.5437,5000.2305,-0.19723095150365405,-2.103726037561162
1899.9399,3888.9192,4986.2266,-0.2943697183215992,-2.4418356661407383
1899.9399,3894.2947,4972.2231,-0.31608017523230725,-2.813394050232257
1899.9399,3899.6702,4958.2192,-0.46044783165612574,-3.101070567236505
1899.9399,3905.0457,4944.2153,-0.4094716234827408,-3.036533434957924
1899.9399,3910.4214,4930.2119,-0.5108239571007129,-3.015914572916489
1899.9399,3915.7969,4916.208,-0.39452368439140534,-2.688232868031808
1899.9399,3921.1724,4902.2046,-0.41703022703009823,-3.101070567236505
1899.9399,3926.5479,4888.2007,-0.3886065161165754,-2.8646864674418295
1899.9399,3931.9233,4874.1968,-0.4064641069413736,-2.995712273753988
1899.9399,3937.2988,4860.1934,-0.3754195311567713,-3.244167992155575
1899.9399,3942.6743,4846.1895,-0.5621171637691152,-3.352378646472307
1899.9399,3948.0498,4832.186,-0.4620338722962311,-3.270142803812532
1899.9399,3953.4255,4818.1821,-0.46044783165612574,-3.2968103396761093
1899.9399,3958.801,4804.1787,-0.36961400803751143,-3.2968103396761093
1899.9399,3964.1765,4790.1748,-0.41248821247225154,-3.1941588223313637
1899.9399,3969.552,4776.1709,-0.44005500008395787,-2.7488565707445343
1899.9399,3974.9275,4762.1675,-0.3681678782788064,-2.813394050232257
1899.9399,3980.303,4748.1636,-0.16369491481518186,-3.036533434957924
1899.9399,3985.6785,4734.1602,-0.3624041818671404,-2.7646046797007062
1899.9399,3991.054,4720.1562,-0.40346560844062374,-3.0790921435988987
1899.9399,3996.4297,4706.1523,-0.4588643025580504,-2.9759100386069055
1899.9399,4007.1807,4678.145,-0.36961400803751143,-2.5902538322013813
1899.9399,4012.5562,4664.1416,-0.4700020292470155,-2.995712273753988
1899.9399,4017.9316,4650.1377,-0.48126520340277806,-3.036533434957924
1899.9399,4023.3071,4636.1338,-0.44628554012964017,-3.036533434957924
1899.9399,4028.6826,4622.1304,-0.30516602994161784,-3.036533434957924
1899.9399,4034.0583,4608.1265,-0.36961400803751143,-2.733352624589457
1899.9399,4039.4338,4594.123,-0.4700020292470155,-2.6310752711736427
1899.9399,4044.8093,4580.1191,-0.4620338722962311,-2.847295027205038
1899.9399,4049.6472,4567.5156,-0.4668071434541564,-2.3968847835146767
1899.95,3755.0112,5280.3716,-0.25102746945752774,-2.6450613175329654
1899.95,3748.6553,5267.8975,-0.06187433988886613,-2.0249457806668865
1899.95,3741.8455,5254.5322,-0.4049637338172623,-2.1370621799761103
1899.95,3735.0356,5241.167,-0.4478492596605998,-2.6736342817362733
1899.95,3728.2256,5227.8022,-0.14965961311489487,-2.47692657544778
1899.95,3721.4158,5214.437,-0.40346560844062374,-2.7968650215005737
1899.95,3714.606,5201.0718,-0.48126520340277806,-3.015914572916489
1899.95,3707.7961,5187.7065,-0.4155139288112984,-2.364449858470847
1899.95,3700.9863,5174.3418,-0.3652818775541805,-2.095562793561468
1899.95,3694.1765,5160.9766,-0.47803418804107467,-3.0575864009026774
1899.95,3687.3665,5147.6113,-0.4668071434541564,-2.733352624589457
1899.95,3680.5566,5134.2461,-0.40796673456801497,-2.407934497602489
1899.95,3673.7468,5120.8813,-0.3481386250593032,-2.1982160687013748
1899.95,3666.937,5107.5161,-0.2704959370825493,-2.5770087808876334
1899.95,3660.1272,5094.1509,-0.3624041818671404,-2.353867861121208
1899.95,3653.3171,5080.7861,-0.257474936734491,-2.343396670901887
1899.95,3646.5073,5067.4209,-0.28768073911933645,-2.063560318538798
1899.95,3639.6975,5054.0557,-0.36096843350241287,-2.3968847835146767
1899.95,3632.8877,5040.6904,-0.23193079631403615,-2.23491709876951
1899.95,3626.0779,5027.3257,-0.4049637338172623,-3.1465319077450333
1899.95,3619.2681,5013.9604,-0.5175129340658459,-2.733352624589457
1899.95,3612.458,5000.5952,-0.40346560844062374,-2.995712273753988
1899.95,3605.6482,4987.2305,-0.48288463433251966,-3.2188508251806955
1899.95,3598.8384,4973.8652,-0.4338630394211765,-2.9759100386069055
1899.95,3592.0286,4960.5,-0.4557047472590887,-3.0790921435988987
1899.95,3585.2188,4947.1348,-0.4155139288112984,-2.4533963548892563
1899.95,3578.4087,4933.77,-0.3915607236503262,-2.733352624589457
1899.95,3571.5989,4920.4048,-0.4004760740609256,-2.52571614438638
1899.95,3564.7891,4907.0396,-0.28236158471511347,-1.8018037444938613
1899.95,3557.9792,4893.6743,-0.18632837337294214,-1.3822983557945445
1899.95,3551.1694,4880.3096,-0.11540972917750185,-1.748694232657686
1899.95,3544.3596,4866.9443,-0.23572106769908613,-1.9804943474743755
1899.95,3537.5496,4853.5791,-0.14733942915082887,-1.8515031042273622
1899.95,3530.7397,4840.2144,-0.24974294941516517,-1.8201527709292986
1899.95,3523.9299,4826.8491,-0.10535940454733242,-1.795761466547353
1899.95,3517.1201,4813.4839,-0.42006973842866957,-2.703047734329419
1899.95,3510.3103,4800.1187,-0.3509755023705581,-2.312625327888461
1899.95,3503.5002,4786.7539,-0.3326780436833498,-1.8838681792101335
1899.95,3496.6904,4773.3887,-0.40346560844062374,-2.244306750952305
1899.95,3489.8806,4760.0234,-0.28368872316187693,-2.17154805869629
1899.95,3483.0708,4746.6587,-0.16487346394564625,-2.4533963548892563
1899.95,3476.261,4733.2935,-0.21567029578148925,-2.7968650215005737
1899.95,3469.4512,4719.9282,-0.16251775302787871,-2.17154805869629
1899.95,3462.6411,4706.563,-0.257474936734491,-2.364449858470847
1899.95,3455.8313,4693.1982,-0.0460428913815362,-2.0325503222223347
1899.95,3449.0215,4679.833,-0.2704959370825493,-2.3025750930440454
1899.95,3442.2117,4666.4678,-0.2797125800521561,-2.718085385555343
1899.95,3435.4019,4653.1025,-0.2033396985285849,-1.8515031042273622
1899.95,3428.5918,4639.7378,-0.2797125800521561,-2.407934497602489
1899.95,3421.782,4626.3726,-0.3106082128399359,-2.5902538322013813
1899.95,3414.9722,4613.0073,-0.2021149601326752,-2.733352624589457
1899.95,3408.1624,4599.6426,-0.21319198283804505,-2.1803586107514312
1899.95,3401.3525,4586.2773,-0.33967596307676556,-2.292624861199793
1899.95,3394.5427,4572.9121,-0.35667351536832426,-1.845153916861275
1899.95,3387.7327,4559.5469,-0.2382559200895301,-2.273016582061767
1899.95,3380.9229,4546.1821,-0.3481386250593032,-2.488902623065347
1899.95,3374.113,4532.8169,-0.48288463433251966,-2.7646046797007062
1899.95,3367.3032,4519.4517,-0.38713267867047524,-2.6450613175329654
1899.95,3360.4934,4506.0869,-0.5464510742949166,-2.9759100386069055
1899.95,3353.6833,4492.7217,-0.5816040169198722,-2.813394050232257
1899.95,3346.8735,4479.3564,-0.40796673456801497,-2.5010238366702926
1899.95,3340.0637,4465.9912,-0.30924488797072935,-2.8823857312635677
1899.95,3333.2539,4452.6265,-0.18272043633582288,-2.52571614438638
1899.95,3326.4441,4439.2612,-0.0747224686103101,-2.3968847835146767
1899.95,3319.6343,4425.896,-0.24462130585294126,-2.847295027205038
1899.95,3312.8242,4412.5308,-0.05868793590385479,-2.2827726618243553
1899.95,3306.0144,4399.166,-0.3354713376877088,-2.7488565707445343
1899.95,3299.2046,4385.8008,-0.413999926272291,-2.513293778706893
1899.95,3293.0757,4373.772,-0.41703022703009823,-2.5902538322013813
1916.4,3383.3655,5167.6372,-0.45412870528753574,-3.2968103396761093
1916.4,3378.8257,5158.7271,-0.31334045124423815,-2.23491709876951
1916.4,3372.0156,5145.3623,-0.2997533041592954,-2.017398631991657
1916.4,3365.2058,5131.9971,-0.24207028731518962,-2.1455727972123593
1916.4,3358.396,5118.6318,-0.27180741096039385,-2.2163982224831504
1916.4,3351.5862,5105.2666,-0.3326780436833498,-2.23491709876951
1916.4,3344.7764,5091.9019,-0.31197339890154,-2.9759100386069055
1916.4,3337.9666,5078.5366,-0.3915607236503262,-2.9187527140708096
1916.4,3331.1565,5065.1714,-0.4185488279011357,-2.9004039120967717
1916.4,3324.3467,5051.8062,-0.39304110662922304,-2.9187527140708096
1916.4,3317.5369,5038.4414,-0.4700020292470155,-3.1941588223313637
1916.4,3310.7271,5025.0762,-0.43078137763209917,-3.1941588223313637
1916.4,3303.9172,5011.7109,-0.5395663773672496,-3.170061851458401
1916.4,3297.1072,4998.3462,-0.4494154282404563,-2.8302008860675105
1916.4,3290.2974,4984.981,-0.3725125565907219,-3.0575864009026774
1916.4,3283.4875,4971.6157,-0.3900825289660784,-1.9241418079821886
1916.4,3276.6777,4958.2505,-0.2850176252459473,-2.343396670901887
1916.4,3269.8679,4944.8857,-0.27575218406431834,-1.737265602141945
1916.4,3263.0581,4931.5205,-0.3326780436833498,-2.6036766723557605
1916.4,3256.248,4918.1553,-0.45098405355249316,-3.244167992155575
1916.4,3249.4382,4904.7905,-0.3078834192260082,-2.253785405060441
1916.4,3242.6284,4891.4253,-0.3011037414334833,-2.154156467223275
1916.4,3235.8186,4878.0601,-0.5041794254195535,-2.9004039120967717
1916.4,3229.0088,4864.6948,-0.527631047168554,-2.6736342817362733
1916.4,3222.1987,4851.3301,-0.48288463433251966,-2.513293778706893
1916.4,3215.3889,4837.9648,-0.5191921927656508,-3.1941588223313637
1916.4,3208.5791,4824.5996,-0.45255514331620694,-3.170061851458401
1916.4,3201.7693,4811.2344,-0.43850341179996943,-3.170061851458401
1916.4,3194.9595,4797.8696,-0.5124920114189995,-3.270142803812532
1916.4,3188.1497,4784.5044,-0.4478492596605998,-2.956492329816388
1916.4,3181.3396,4771.1392,-0.46521352015851825,-2.9004039120967717
1916.4,3174.5298,4757.7744,-0.4049637338172623,-3.0790921435988987
1916.4,3167.72,4744.4092,-0.46521352015851825,-2.703047734329419
1916.4,3160.9102,4731.0439,-0.5638730873881063,-3.3813653430337873
1916.4,3154.1003,4717.6787,-0.4926566831506699,-3.1465319077450333
1916.4,3147.2903,4704.314,-0.3509755023705581,-3.0790921435988987
1916.4,3140.4805,4690.9487,-0.22941190646696094,-2.1892474791554735
